"Sentrix_ID","Tumor_Group","Color"
"201533520048_R02C01","RMS","#DCDFD5"
"201533640024_R05C01","RMS","#DCDFD5"
"201533620039_R08C01","RMS","#DCDFD5"
"201533640009_R02C01","RMS","#DCDFD5"
"201533620012_R06C01","RMS","#DCDFD5"
"201985320079_R03C01","RMS","#DCDFD5"
"201533620039_R05C01","RMS","#DCDFD5"
"201533620039_R03C01","RMS","#DCDFD5"
"201247470019_R07C01","RMS","#DCDFD5"
"201533520040_R05C01","RMS","#DCDFD5"
"201247490021_R06C01","RMS","#DCDFD5"
"201172580053_R05C01","RMS","#DCDFD5"
"201172580053_R03C01","RMS","#DCDFD5"
"201247470019_R06C01","RMS","#DCDFD5"
"201172580047_R05C01","RMS","#DCDFD5"
"201172580053_R02C01","RMS","#DCDFD5"
"201533640031_R04C01","RMS","#DCDFD5"
"201533640009_R05C01","RMS","#DCDFD5"
"201247490021_R05C01","RMS","#DCDFD5"
"201247470019_R05C01","RMS","#DCDFD5"
"201492570224_R07C01","RMS","#DCDFD5"
"201533640023_R06C01","RMS","#DCDFD5"
"201492570224_R05C01","RMS","#DCDFD5"
"201533640031_R03C01","RMS","#DCDFD5"
"201533640031_R06C01","RMS","#DCDFD5"
"201533520001_R07C01","RMS","#DCDFD5"
"201533640024_R03C01","RMS","#DCDFD5"
"202163550088_R03C01","RMS","#DCDFD5"
"201533520026_R06C01","RMS","#DCDFD5"
"201533620059_R01C01","RMS","#DCDFD5"
"201533640024_R07C01","RMS","#DCDFD5"
"201533520001_R04C01","RMS","#DCDFD5"
"201533520026_R07C01","RMS","#DCDFD5"
"201533520026_R05C01","RMS","#DCDFD5"
"201533520001_R06C01","RMS","#DCDFD5"
"201533520001_R08C01","RMS","#DCDFD5"
"201533520001_R03C01","RMS","#DCDFD5"
"201247490021_R02C01","RMS","#DCDFD5"
"201533520001_R02C01","RMS","#DCDFD5"
"201533640024_R08C01","RMS","#DCDFD5"
"201533620012_R08C01","RMS","#DCDFD5"
"201492570102_R04C01","RMS","#DCDFD5"
"201533520040_R04C01","RMS","#DCDFD5"
"201533640024_R04C01","RMS","#DCDFD5"
"201533640042_R01C01","RMS","#DCDFD5"
"201533620004_R03C01","RMS","#DCDFD5"
"201247470019_R03C01","RMS","#DCDFD5"
"201533640031_R05C01","RMS","#DCDFD5"
"201533640009_R08C01","RMS","#DCDFD5"
"201533620012_R03C01","RMS","#DCDFD5"
"201533640024_R02C01","RMS","#DCDFD5"
"201533620059_R04C01","RMS","#DCDFD5"
"201533620059_R06C01","RMS","#DCDFD5"
"201533640046_R07C01","RMS","#DCDFD5"
"201533640046_R08C01","RMS","#DCDFD5"
"201533520026_R04C01","RMS","#DCDFD5"
"201247470019_R02C01","RMS","#DCDFD5"
"201533640042_R05C01","RMS","#DCDFD5"
"201533640046_R03C01","RMS","#DCDFD5"
"201533640046_R04C01","RMS","#DCDFD5"
"201247470019_R01C01","RMS","#DCDFD5"
"201247490021_R08C01","RMS","#DCDFD5"
"201533520040_R01C01","RMS","#DCDFD5"
"201533620039_R04C01","RMS","#DCDFD5"
"201533640046_R05C01","RMS","#DCDFD5"
"201533640046_R06C01","RMS","#DCDFD5"
"201533520026_R03C01","RMS","#DCDFD5"
"201533520040_R03C01","RMS","#DCDFD5"
"201533640050_R03C01","RMS","#DCDFD5"
"201533640031_R02C01","RMS","#DCDFD5"
"201492570224_R01C01","RMS","#DCDFD5"
"201172580053_R04C01","RMS","#DCDFD5"
"201533640042_R03C01","RMS","#DCDFD5"
"201533640042_R06C01","RMS","#DCDFD5"
"201533640050_R02C01","RMS","#DCDFD5"
"201533640042_R02C01","RMS","#DCDFD5"
"201492570224_R02C01","RMS","#DCDFD5"
"201533640050_R05C01","RMS","#DCDFD5"
"201172580053_R01C01","RMS","#DCDFD5"
"204596820024_R02C01","RMS","#DCDFD5"
"204596820024_R04C01","RMS","#DCDFD5"
"204596820035_R02C01","RMS","#DCDFD5"
"204596820035_R06C01","RMS","#DCDFD5"
"204596820107_R02C01","RMS","#DCDFD5"
"204424040075_R04C01","RMS","#DCDFD5"
"201524770049_R02C01","RMS","#DCDFD5"
"201524770049_R07C01","RMS","#DCDFD5"
"204424030049_R02C01","RMS","#DCDFD5"
"204424030049_R05C01","RMS","#DCDFD5"
"204424040112_R02C01","RMS","#DCDFD5"
"204424040112_R06C01","RMS","#DCDFD5"
"204551190040_R01C01","RMS","#DCDFD5"
"204551190040_R03C01","RMS","#DCDFD5"
"204564460108_R01C01","RMS","#DCDFD5"
"204848060057_R07C01","RMS","#DCDFD5"
"204848060061_R01C01","RMS","#DCDFD5"
"204848060061_R06C01","RMS","#DCDFD5"
"204848060063_R01C01","RMS","#DCDFD5"
"204564460107_R06C01","RMS","#DCDFD5"
"204564460107_R07C01","RMS","#DCDFD5"
"204564460108_R03C01","RMS","#DCDFD5"
"204848060038_R06C01","RMS","#DCDFD5"
"204848060057_R01C01","RMS","#DCDFD5"
"204848060077_R04C01","RMS","#DCDFD5"
"204551190057_R01C01","RMS","#DCDFD5"
"204564460049_R01C01","RMS","#DCDFD5"
"204848060038_R03C01","RMS","#DCDFD5"
"204848060038_R04C01","RMS","#DCDFD5"
"204848060057_R05C01","RMS","#DCDFD5"
"204848060061_R05C01","RMS","#DCDFD5"
"204848060061_R07C01","RMS","#DCDFD5"
"204848060063_R02C01","RMS","#DCDFD5"
"204848060063_R03C01","RMS","#DCDFD5"
"204848060063_R05C01","RMS","#DCDFD5"
"204848240090_R07C01","RMS","#DCDFD5"
"204848240140_R02C01","RMS","#DCDFD5"
"204848060038_R02C01","RMS","#DCDFD5"
"204848060057_R02C01","RMS","#DCDFD5"
"204424030014_R05C01","RMS","#DCDFD5"
"205125590003_R05C01","RMS","#DCDFD5"
"205125590001_R01C01","RMS","#DCDFD5"
"205125590004_R05C01","RMS","#DCDFD5"
"205125590014_R07C01","RMS","#DCDFD5"
"205125590053_R01C01","RMS","#DCDFD5"
"204564460105_R08C01","RMS","#DCDFD5"
"206139120155_R01C01","RMS","#DCDFD5"
"206139120155_R08C01","RMS","#DCDFD5"
"206144080040_R02C01","RMS","#DCDFD5"
"206144080040_R03C01","RMS","#DCDFD5"
"206144080040_R05C01","RMS","#DCDFD5"
"206144080040_R07C01","RMS","#DCDFD5"
"206144080040_R08C01","RMS","#DCDFD5"
"206144080100_R01C01","RMS","#DCDFD5"
"206144080100_R02C01","RMS","#DCDFD5"
"206144080100_R03C01","RMS","#DCDFD5"
"206144080100_R04C01","RMS","#DCDFD5"
"206144080128_R05C01","RMS","#DCDFD5"
"206144080128_R06C01","RMS","#DCDFD5"
"206144080128_R07C01","RMS","#DCDFD5"
"206144080128_R08C01","RMS","#DCDFD5"
"206144080143_R03C01","RMS","#DCDFD5"
"206144080143_R04C01","RMS","#DCDFD5"
"206144080143_R05C01","RMS","#DCDFD5"
"206144080143_R07C01","RMS","#DCDFD5"
"206382220036_R08C01","RMS","#DCDFD5"
"206350360106_R01C01","RMS","#DCDFD5"
"206350360106_R03C01","RMS","#DCDFD5"
"206359150008_R01C01","RMS","#DCDFD5"
"206359150008_R03C01","RMS","#DCDFD5"
"206359150008_R04C01","RMS","#DCDFD5"
"206359150008_R06C01","RMS","#DCDFD5"
"206359150008_R07C01","RMS","#DCDFD5"
"206359150015_R02C01","RMS","#DCDFD5"
"206359150015_R03C01","RMS","#DCDFD5"
"206359150015_R04C01","RMS","#DCDFD5"
"206359150015_R05C01","RMS","#DCDFD5"
"206359150054_R02C01","RMS","#DCDFD5"
"206359150054_R05C01","RMS","#DCDFD5"
"206359150054_R06C01","RMS","#DCDFD5"
"206375080011_R01C01","RMS","#DCDFD5"
"206375080031_R02C01","RMS","#DCDFD5"
"206375080031_R03C01","RMS","#DCDFD5"
"206375080031_R05C01","RMS","#DCDFD5"
"206375080031_R08C01","RMS","#DCDFD5"
"206375080042_R01C01","RMS","#DCDFD5"
"206375080042_R02C01","RMS","#DCDFD5"
"206375080042_R03C01","RMS","#DCDFD5"
"206375080042_R06C01","RMS","#DCDFD5"
"206375080044_R02C01","RMS","#DCDFD5"
"206375080044_R07C01","RMS","#DCDFD5"
"206375080053_R02C01","RMS","#DCDFD5"
"206375080053_R06C01","RMS","#DCDFD5"
"206375080053_R07C01","RMS","#DCDFD5"
"206375080054_R01C01","RMS","#DCDFD5"
"206375080054_R02C01","RMS","#DCDFD5"
"206375080054_R03C01","RMS","#DCDFD5"
"206375080054_R04C01","RMS","#DCDFD5"
"206375080054_R05C01","RMS","#DCDFD5"
"206375080054_R06C01","RMS","#DCDFD5"
"206375080054_R08C01","RMS","#DCDFD5"
"206375080055_R01C01","RMS","#DCDFD5"
"206375080055_R02C01","RMS","#DCDFD5"
"206375080055_R03C01","RMS","#DCDFD5"
"206375080055_R04C01","RMS","#DCDFD5"
"206375080055_R05C01","RMS","#DCDFD5"
"206375080055_R06C01","RMS","#DCDFD5"
"206375080056_R01C01","RMS","#DCDFD5"
"206375080056_R02C01","RMS","#DCDFD5"
"206375080056_R03C01","RMS","#DCDFD5"
"206375080058_R08C01","RMS","#DCDFD5"
"206375080068_R01C01","RMS","#DCDFD5"
"206375080068_R02C01","RMS","#DCDFD5"
"206375080068_R05C01","RMS","#DCDFD5"
"206375080068_R07C01","RMS","#DCDFD5"
"206375080068_R08C01","RMS","#DCDFD5"
"206382220117_R04C01","RMS","#DCDFD5"
"206382220117_R06C01","RMS","#DCDFD5"
"206382220117_R07C01","RMS","#DCDFD5"
"206382220117_R08C01","RMS","#DCDFD5"
"206382220119_R01C01","RMS","#DCDFD5"
"206382220119_R02C01","RMS","#DCDFD5"
"206382220119_R04C01","RMS","#DCDFD5"
"206382220119_R05C01","RMS","#DCDFD5"
"206382220119_R06C01","RMS","#DCDFD5"
"206382220119_R07C01","RMS","#DCDFD5"
"206382220119_R08C01","RMS","#DCDFD5"
"206382220134_R01C01","RMS","#DCDFD5"
"206382220134_R02C01","RMS","#DCDFD5"
"206382220134_R04C01","RMS","#DCDFD5"
"206382220134_R06C01","RMS","#DCDFD5"
"206382220134_R07C01","RMS","#DCDFD5"
"206382220134_R08C01","RMS","#DCDFD5"
"206382220178_R01C01","RMS","#DCDFD5"
"206382220178_R02C01","RMS","#DCDFD5"
"206382220178_R03C01","RMS","#DCDFD5"
"206382220178_R05C01","RMS","#DCDFD5"
"206382220178_R06C01","RMS","#DCDFD5"
"206382220178_R07C01","RMS","#DCDFD5"
"205062740141_R03C01","RMS","#DCDFD5"
"205125590054_R03C01","RMS","#DCDFD5"
"205772280127_R07C01","RMS","#DCDFD5"
"206103060004_R01C01","RMS","#DCDFD5"
"206103060040_R04C01","RMS","#DCDFD5"
"206154070147_R02C01","RMS","#DCDFD5"
"206154070063_R04C01","RMS","#DCDFD5"
"206154070111_R05C01","RMS","#DCDFD5"
"206250280175_R02C01","RMS","#DCDFD5"
"206430120146_R07C01","RMS","#DCDFD5"
"206430120147_R03C01","RMS","#DCDFD5"
"206154070147_R06C01","RMS","#DCDFD5"
"206154070111_R06C01","RMS","#DCDFD5"
"206154070147_R05C01","RMS","#DCDFD5"
"206113360104_R07C01","RMS","#DCDFD5"
"205772280127_R08C01","RMS","#DCDFD5"
"206430120104_R02C01","RMS","#DCDFD5"
"206535560014_R01C01","RMS","#DCDFD5"
"206535560014_R03C01","RMS","#DCDFD5"
"206535560014_R04C01","RMS","#DCDFD5"
"206535560014_R05C01","RMS","#DCDFD5"
"206535560014_R06C01","RMS","#DCDFD5"
"206535560014_R07C01","RMS","#DCDFD5"
"206535560014_R08C01","RMS","#DCDFD5"
"206535560031_R01C01","RMS","#DCDFD5"
"206535560031_R02C01","RMS","#DCDFD5"
"206535560031_R03C01","RMS","#DCDFD5"
"206535560031_R04C01","RMS","#DCDFD5"
"206535560031_R05C01","RMS","#DCDFD5"
"206535560031_R06C01","RMS","#DCDFD5"
"206535560031_R07C01","RMS","#DCDFD5"
"206535560031_R08C01","RMS","#DCDFD5"
"206535560043_R01C01","RMS","#DCDFD5"
"206535560043_R02C01","RMS","#DCDFD5"
"206535560043_R03C01","RMS","#DCDFD5"
"206535560043_R05C01","RMS","#DCDFD5"
"206535560048_R07C01","RMS","#DCDFD5"
"206537460067_R01C01","RMS","#DCDFD5"
"206537460067_R02C01","RMS","#DCDFD5"
"206537460067_R03C01","RMS","#DCDFD5"
"206537460067_R05C01","RMS","#DCDFD5"
"206537460067_R06C01","RMS","#DCDFD5"
"206537460070_R01C01","RMS","#DCDFD5"
"206537460070_R07C01","RMS","#DCDFD5"
"206537460070_R08C01","RMS","#DCDFD5"
"206537460080_R04C01","RMS","#DCDFD5"
"206537460080_R06C01","RMS","#DCDFD5"
"206537460080_R08C01","RMS","#DCDFD5"
"206537460083_R01C01","RMS","#DCDFD5"
"206537460083_R03C01","RMS","#DCDFD5"
"206537460084_R04C01","RMS","#DCDFD5"
"206537460084_R06C01","RMS","#DCDFD5"
"206537460084_R07C01","MRT","#DCDFD5"
"206537460084_R08C01","EWS","#DCDFD5"
"206537460085_R02C01","RMS","#DCDFD5"
"206537460085_R03C01","EWS","#DCDFD5"
"206537460085_R07C01","RMS","#DCDFD5"
"206537460099_R01C01","RMS","#DCDFD5"
"206537460099_R02C01","RMS","#DCDFD5"
"206537460099_R04C01","RMS","#DCDFD5"
"206537460099_R05C01","RMS","#DCDFD5"
"206537460099_R06C01","RMS","#DCDFD5"
"206535560073_R01C01","RMS","#DCDFD5"
"206535560073_R02C01","RMS","#DCDFD5"
"206535560073_R03C01","RMS","#DCDFD5"
"206535560073_R04C01","RMS","#DCDFD5"
"206535560073_R06C01","RMS","#DCDFD5"
"206535560073_R07C01","RMS","#DCDFD5"
"206535560073_R08C01","RMS","#DCDFD5"
"206544450100_R01C01","RMS","#DCDFD5"
"206544450100_R02C01","RMS","#DCDFD5"
"206544450100_R06C01","RMS","#DCDFD5"
"201533640005_R04C01","SS","green"
"201533640005_R03C01","SS","green"
"201533640005_R02C01","SS","green"
"201533620050_R07C01","SS","green"
"201533620050_R05C01","SS","green"
"201533620050_R02C01","SS","green"
"201533620050_R01C01","SS","green"
"201533620048_R06C01","SS","green"
"201533620048_R05C01","SS","green"
"204596820079_R06C01","SS","green"
"204596820107_R06C01","SS","green"
"204424040068_R03C01","SS","green"
"204424040068_R04C01","SS","green"
"204424040068_R05C01","SS","green"
"204424040078_R02C01","RMS","green"
"204076530042_R05C01","SS","green"
"204848060046_R06C01","SS","green"
"204848060046_R08C01","SS","green"
"205091240148_R02C01","SS","green"
"204848060047_R02C01","SS","green"
"204848060047_R06C01","SS","green"
"204848060047_R07C01","SS","green"
"204848060047_R08C01","SS","green"
"205125590058_R05C01","SS","green"
"204848060071_R08C01","SS","green"
"204848060073_R01C01","SS","green"
"205125590058_R06C01","SS","green"
"204848060073_R03C01","SS","green"
"204848060073_R04C01","SS","green"
"205125590002_R01C01","SS","green"
"205091240041_R02C01","SS","green"
"205091240041_R06C01","SS","green"
"205025380137_R04C01","SS","green"
"205091240046_R05C01","SS","green"
"205025380139_R05C01","SS","green"
"205025380139_R07C01","MISC","green"
"205091240053_R04C01","SS","green"
"205025380147_R07C01","SS","green"
"205025380147_R08C01","SS","green"
"205025380151_R01C01","SS","green"
"205025380151_R02C01","SS","green"
"205025380151_R03C01","SS","green"
"205091240053_R05C01","SS","green"
"205091240053_R06C01","SS","green"
"205091240053_R07C01","SS","green"
"205025380151_R08C01","SS","green"
"205030230099_R01C01","SS","green"
"205111140081_R06C01","SS","green"
"204963470092_R07C01","SS","green"
"204963470092_R08C01","SS","green"
"204963470106_R01C01","SS","green"
"204963470106_R06C01","SS","green"
"204963470106_R08C01","SS","green"
"204963470111_R08C01","SS","green"
"204963470114_R02C01","SS","green"
"204963470114_R03C01","SS","green"
"204963470114_R04C01","SS","green"
"204963470114_R05C01","SS","green"
"204963470114_R06C01","SS","green"
"204963470114_R07C01","SS","green"
"204963470114_R08C01","SS","green"
"204963470120_R01C01","SS","green"
"204963470120_R02C01","SS","green"
"204963470178_R01C01","SS","green"
"204963470178_R03C01","SS","green"
"204963470178_R06C01","SS","green"
"204963470178_R07C01","SS","green"
"204963470178_R08C01","SS","green"
"204963470179_R01C01","SS","green"
"204963470179_R02C01","SS","green"
"204963470179_R03C01","SS","green"
"206137480048_R03C01","SS","green"
"201525200101_R08C01","WT","#DB5297"
"201525200105_R01C01","WT","#DB5297"
"201525200105_R02C01","WT","#DB5297"
"201525200105_R03C01","WT","#DB5297"
"201525200105_R04C01","WT","#DB5297"
"201525200105_R06C01","WT","#DB5297"
"201525200105_R07C01","WT","#DB5297"
"201525200105_R08C01","WT","#DB5297"
"201516300009_R05C01","WT","#DB5297"
"201516300009_R06C01","WT","#DB5297"
"201516300009_R07C01","WT","#DB5297"
"201525200121_R02C01","WT","#DB5297"
"201525200121_R03C01","WT","#DB5297"
"201525200121_R04C01","WT","#DB5297"
"201525200121_R05C01","WT","#DB5297"
"201525200121_R06C01","WT","#DB5297"
"201525200121_R07C01","WT","#DB5297"
"201530950082_R02C01","WT","#DB5297"
"201530950082_R03C01","WT","#DB5297"
"201530950082_R04C01","WT","#DB5297"
"201530950082_R05C01","WT","#DB5297"
"201530950082_R01C01","WT","#DB5297"
"201530950082_R06C01","WT","#DB5297"
"201530950082_R07C01","WT","#DB5297"
"201516300009_R08C01","WT","#DB5297"
"201530950082_R08C01","WT","#DB5297"
"201530950111_R01C01","WT","#DB5297"
"201530950111_R02C01","WT","#DB5297"
"201530950111_R04C01","WT","#DB5297"
"201530950111_R05C01","WT","#DB5297"
"201557560055_R07C01","WT","#DB5297"
"201530950111_R07C01","WT","#DB5297"
"201530950111_R08C01","WT","#DB5297"
"201532190017_R01C01","WT","#DB5297"
"201516300009_R02C01","WT","#DB5297"
"201532190017_R02C01","WT","#DB5297"
"201525200101_R03C01","WT","#DB5297"
"201525200101_R04C01","WT","#DB5297"
"201525200101_R05C01","WT","#DB5297"
"201525200101_R06C01","WT","#DB5297"
"202253650027_R02C01","WT","#DB5297"
"202253650027_R04C01","WT","#DB5297"
"203135920082_R04C01","WT","#DB5297"
"203271750144_R07C01","WT","#DB5297"
"201516300040_R02C01","WT","#DB5297"
"204551190111_R01C01","WT","#DB5297"
"204551190125_R05C01","WT","#DB5297"
"204551190125_R06C01","WT","#DB5297"
"204551190126_R06C01","WT","#DB5297"
"204596820028_R01C01","WT","#DB5297"
"204596820035_R01C01","WT","#DB5297"
"204596820074_R03C01","WT","#DB5297"
"204596820079_R01C01","WT","#DB5297"
"204596820079_R03C01","WT","#DB5297"
"204596820107_R05C01","WT","#DB5297"
"204596820118_R05C01","WT","#DB5297"
"204424040075_R06C01","WT","#DB5297"
"201524770036_R08C01","WT","#DB5297"
"204424030007_R01C01","WT","#DB5297"
"204424030008_R01C01","WT","#DB5297"
"204424030008_R05C01","WT","#DB5297"
"204424030008_R06C01","WT","#DB5297"
"204424030008_R07C01","WT","#DB5297"
"204424030014_R01C01","WT","#DB5297"
"204424040112_R01C01","WT","#DB5297"
"204424040112_R04C01","WT","#DB5297"
"204551190040_R04C01","WT","#DB5297"
"204848060022_R01C01","WT","#DB5297"
"205091240085_R03C01","WT","#DB5297"
"204848060022_R03C01","WT","#DB5297"
"205091240085_R04C01","WT","#DB5297"
"205091240085_R05C01","WT","#DB5297"
"204848060022_R06C01","WT","#DB5297"
"204848060022_R07C01","WT","#DB5297"
"204848060022_R08C01","WT","#DB5297"
"204848060034_R01C01","WT","#DB5297"
"204848060034_R02C01","WT","#DB5297"
"205091240085_R06C01","WT","#DB5297"
"204848060034_R04C01","WT","#DB5297"
"205091240085_R07C01","WT","#DB5297"
"205091240085_R08C01","WT","#DB5297"
"205091240086_R01C01","WT","#DB5297"
"204848060034_R08C01","WT","#DB5297"
"205091240086_R03C01","WT","#DB5297"
"205091240086_R04C01","WT","#DB5297"
"204848060036_R07C01","WT","#DB5297"
"205091240086_R06C01","WT","#DB5297"
"204848060046_R01C01","WT","#DB5297"
"205091240086_R07C01","WT","#DB5297"
"204848060046_R03C01","WT","#DB5297"
"205091240086_R08C01","WT","#DB5297"
"205091240148_R01C01","WT","#DB5297"
"204848060048_R01C01","WT","#DB5297"
"204848060048_R02C01","WT","#DB5297"
"205091240148_R06C01","WT","#DB5297"
"204848060048_R04C01","WT","#DB5297"
"204848060048_R05C01","WT","#DB5297"
"205091240148_R07C01","WT","#DB5297"
"204848060048_R07C01","WT","#DB5297"
"204848060055_R01C01","WT","#DB5297"
"204848060055_R02C01","WT","#DB5297"
"204848060055_R03C01","WT","#DB5297"
"204848060055_R04C01","WT","#DB5297"
"204848060055_R05C01","WT","#DB5297"
"205091240148_R08C01","WT","#DB5297"
"204848060055_R07C01","WT","#DB5297"
"201557560040_R02C01","MISC","#DDE051"
"201557560040_R03C01","MISC","#DDE051"
"201557560040_R04C01","MISC","#DDE051"
"201557560040_R05C01","MISC","#DDE051"
"201557560040_R01C01","MISC","#DDE051"
"201557560040_R06C01","MISC","#DDE051"
"201557560040_R07C01","MISC","#DDE051"
"201557560040_R08C01","MISC","#DDE051"
"201557560041_R01C01","MISC","#DDE051"
"201557560041_R02C01","MISC","#DDE051"
"201557560041_R07C01","MISC","#DDE051"
"201557560041_R08C01","MISC","#DDE051"
"201557560053_R01C01","MISC","#DDE051"
"201557560053_R03C01","MISC","#DDE051"
"201557560053_R04C01","MISC","#DDE051"
"201557560053_R05C01","MISC","#DDE051"
"202163550091_R05C01","MISC","#DDE051"
"201557560053_R07C01","MISC","#DDE051"
"201557560053_R08C01","MISC","#DDE051"
"201557560055_R01C01","MISC","#DDE051"
"201557560055_R02C01","MISC","#DDE051"
"201557560055_R03C01","MISC","#DDE051"
"204424040098_R06C01","MISC","#DDE051"
"204848060073_R08C01","MISC","#DDE051"
"204848060147_R01C01","MISC","#DDE051"
"204848060147_R02C01","MISC","#DDE051"
"204848060147_R03C01","MISC","#DDE051"
"205125590002_R02C01","MISC","#DDE051"
"204848060147_R06C01","MISC","#DDE051"
"204848060147_R07C01","MISC","#DDE051"
"204963470010_R06C01","WT","#DB5297"
"204963470179_R04C01","WT","#DB5297"
"204963470179_R05C01","WT","#DB5297"
"205125590004_R02C01","WT","#DB5297"
"205125590006_R02C01","WT","#DB5297"
"205125590006_R04C01","WT","#DB5297"
"205125590052_R07C01","WT","#DB5297"
"205125590053_R06C01","WT","#DB5297"
"205125590053_R07C01","WT","#DB5297"
"205125590053_R08C01","WT","#DB5297"
"205125590064_R04C01","WT","#DB5297"
"205437180087_R08C01","WT","#DB5297"
"205437180134_R02C01","WT","#DB5297"
"205437180134_R03C01","WT","#DB5297"
"205437180134_R05C01","WT","#DB5297"
"205437180134_R06C01","WT","#DB5297"
"205437180134_R07C01","WT","#DB5297"
"205437180134_R08C01","WT","#DB5297"
"205437180135_R01C01","WT","#DB5297"
"205437180135_R02C01","WT","#DB5297"
"205437180135_R03C01","WT","#DB5297"
"205437180135_R04C01","WT","#DB5297"
"205437180135_R05C01","WT","#DB5297"
"205624870090_R01C01","WT","#DB5297"
"205624870090_R03C01","WT","#DB5297"
"205624870090_R04C01","WT","#DB5297"
"205624870090_R06C01","WT","#DB5297"
"205624870090_R07C01","WT","#DB5297"
"205624870090_R08C01","WT","#DB5297"
"205624870120_R01C01","WT","#DB5297"
"205624870120_R02C01","WT","#DB5297"
"205624870120_R03C01","WT","#DB5297"
"205624870120_R04C01","WT","#DB5297"
"205624870120_R05C01","WT","#DB5297"
"205624870120_R07C01","WT","#DB5297"
"205624870120_R08C01","WT","#DB5297"
"205624870128_R01C01","WT","#DB5297"
"205624870128_R03C01","WT","#DB5297"
"205624870128_R04C01","WT","#DB5297"
"205624870128_R07C01","WT","#DB5297"
"205624870128_R08C01","WT","#DB5297"
"205624870129_R01C01","WT","#DB5297"
"205624870129_R02C01","WT","#DB5297"
"205624870129_R03C01","WT","#DB5297"
"205624870129_R04C01","WT","#DB5297"
"205624880006_R03C01","WT","#DB5297"
"205624880006_R04C01","WT","#DB5297"
"205624880006_R05C01","WT","#DB5297"
"205624880006_R06C01","WT","#DB5297"
"205624880006_R07C01","WT","#DB5297"
"205624880023_R01C01","WT","#DB5297"
"205624880023_R03C01","WT","#DB5297"
"205624880023_R04C01","WT","#DB5297"
"205624880023_R06C01","WT","#DB5297"
"205624880023_R07C01","WT","#DB5297"
"205624880023_R08C01","WT","#DB5297"
"205624880107_R01C01","WT","#DB5297"
"205624880107_R02C01","WT","#DB5297"
"205624880107_R03C01","WT","#DB5297"
"205624880107_R05C01","WT","#DB5297"
"205624880107_R08C01","WT","#DB5297"
"205624880129_R01C01","WT","#DB5297"
"205624880129_R02C01","WT","#DB5297"
"205624880129_R03C01","WT","#DB5297"
"205624880129_R04C01","WT","#DB5297"
"205624880129_R05C01","WT","#DB5297"
"205624880129_R06C01","WT","#DB5297"
"205624880129_R07C01","WT","#DB5297"
"205624880129_R08C01","WT","#DB5297"
"205624880130_R01C01","WT","#DB5297"
"205624880130_R02C01","WT","#DB5297"
"205624880130_R03C01","WT","#DB5297"
"205624880130_R07C01","WT","#DB5297"
"205624880130_R08C01","WT","#DB5297"
"205624880140_R01C01","WT","#DB5297"
"205624880140_R02C01","WT","#DB5297"
"205624880140_R03C01","WT","#DB5297"
"205624880140_R04C01","WT","#DB5297"
"205624880140_R05C01","WT","#DB5297"
"205624880140_R06C01","WT","#DB5297"
"205624880140_R07C01","WT","#DB5297"
"205624880140_R08C01","WT","#DB5297"
"205624880143_R01C01","WT","#DB5297"
"205624880143_R02C01","WT","#DB5297"
"205676380004_R03C01","WT","#DB5297"
"205676380004_R04C01","WT","#DB5297"
"205676380004_R05C01","WT","#DB5297"
"205676380004_R06C01","WT","#DB5297"
"205676380004_R07C01","WT","#DB5297"
"205676380004_R08C01","WT","#DB5297"
"205676380005_R01C01","WT","#DB5297"
"205676380005_R02C01","WT","#DB5297"
"205676380005_R03C01","WT","#DB5297"
"205676380005_R04C01","WT","#DB5297"
"205676380005_R06C01","WT","#DB5297"
"205676380005_R07C01","WT","#DB5297"
"205676380005_R08C01","WT","#DB5297"
"205676380064_R01C01","WT","#DB5297"
"205676380064_R02C01","WT","#DB5297"
"205676380064_R03C01","WT","#DB5297"
"205676380064_R04C01","WT","#DB5297"
"205676380064_R05C01","WT","#DB5297"
"205676380064_R06C01","WT","#DB5297"
"205676380064_R08C01","WT","#DB5297"
"205715830104_R05C01","OS","#7CDFDC"
"205767050015_R06C01","WT","#DB5297"
"205767050015_R07C01","WT","#DB5297"
"205767050015_R08C01","WT","#DB5297"
"205767050024_R01C01","WT","#DB5297"
"205767050024_R02C01","WT","#DB5297"
"205767050024_R03C01","WT","#DB5297"
"205767050024_R04C01","WT","#DB5297"
"205767050024_R05C01","WT","#DB5297"
"205767050024_R06C01","WT","#DB5297"
"205767050024_R07C01","WT","#DB5297"
"205767050024_R08C01","WT","#DB5297"
"205767050027_R01C01","WT","#DB5297"
"205767050027_R02C01","WT","#DB5297"
"205767050027_R03C01","WT","#DB5297"
"205767050027_R07C01","WT","#DB5297"
"205767050156_R07C01","MISC","#DDE051"
"205767050086_R07C01","WT","#DB5297"
"205767050086_R08C01","WT","#DB5297"
"205767050101_R01C01","WT","#DB5297"
"205767050101_R03C01","WT","#DB5297"
"205767050101_R06C01","WT","#DB5297"
"205767050101_R07C01","WT","#DB5297"
"205767050120_R08C01","WT","#DB5297"
"205767050121_R04C01","WT","#DB5297"
"205767050121_R07C01","WT","#DB5297"
"205767050121_R08C01","WT","#DB5297"
"205767050129_R01C01","WT","#DB5297"
"205767050129_R02C01","WT","#DB5297"
"205767050129_R03C01","WT","#DB5297"
"205767050129_R04C01","WT","#DB5297"
"205767050129_R06C01","WT","#DB5297"
"205767050129_R07C01","WT","#DB5297"
"205767050129_R08C01","WT","#DB5297"
